id,direccion
3266,Alan Ball
3266,Alan Ball
3266,Daniel Attias
3267,Luis García Berlanga
3268,Larry Charles
3269,Noah Hawley
3269,Adam Bernstein
3269,Randall Einhorn
3270,Rian Johnson
3271,Robert Rodriguez
3271,Ethan Maniquis
3272,Ernst Lubitsch
3273,Seth Gordon
3274,Álex de la Iglesia
3275,Álex de la Iglesia
3276,Joseph L. Mankiewicz
3277,Peter Farrelly
3277,Bobby Farrelly
3278,Garry Marshall
3279,Sharon Maguire
3280,Roger Michell
3281,John Madden
3282,Emilio Martínez-Lázaro
3283,Harold Ramis
3284,Amy Heckerling
3285,Woody Allen
3286,Richard Curtis
3287,Nora Ephron
3288,Blake Edwards
3289,Woody Allen
3290,Ivan Reitman
3291,Woody Allen
3292,Woody Allen
3293,Robert Zemeckis
3294,Jon Turteltaub
3295,Borja Cobeaga
3296,Nora Ephron
3297,Nancy Meyers
3298,Richard Curtis
3299,Andy Tennant
3300,Peter Segal
3301,Nancy Meyers
3302,Billy Wilder
3303,Billy Wilder
3304,William Wyler
3305,Howard Hawks
3306,Judd Apatow
3307,Frank Capra
3308,Ernst Lubitsch
3309,Howard Hawks
3310,George Cukor
3311,Delbert Mann
3312,Frank Capra
3313,Howard Hawks
3314,Preston Sturges
3315,Howard Hawks
3316,Ernst Lubitsch
3317,Preston Sturges
3318,Gregory La Cava
3319,Ernst Lubitsch
3320,George Cukor
3321,Ernst Lubitsch
3322,Ernst Lubitsch
3323,Ernst Lubitsch
3324,Leo McCarey
3325,Alfred Hitchcock
3326,Mitchell Leisen
3327,Norman Jewison
3328,Preston Sturges
3329,Stanley Donen
3330,William A. Wellman
3331,George Cukor
3332,Irving Reis
3333,Garson Kanin
3334,Frank Capra
3335,George Cukor
3336,Ernst Lubitsch
3336,George Cukor
3337,George Stevens
3338,William A. Seiter
3339,Howard Hawks
3340,Jack Conway
3341,Lewis Milestone
3342,Tim Whelan
3343,Norman Jewison
3344,Juan de Orduña
3345,Gregory La Cava
3346,Rouben Mamoulian
3347,Henry Koster
3348,King Vidor
3349,Richard Boleslawski
3350,Tay Garnett
3351,Alexander Hall
3351,Vincente Minnelli
3352,George Seaton
3353,William A. Seiter
3354,Stanley Donen
3355,Ernst Lubitsch
3356,Ernst Lubitsch
3357,George Cukor
3358,Charles Walters
3359,George Stevens
3360,Ernst Lubitsch
3361,Mitchell Leisen
3362,Ernst Lubitsch
3363,Frank Capra
3364,Wesley Ruggles
3365,Ernst Lubitsch
3366,Sam Wood
3367,Mervyn LeRoy
3368,Alexander Korda
3369,Ernst Lubitsch
3370,Robert Z. Leonard
3371,Christopher Nolan
3372,James McTeigue
3373,Bryan Singer
3374,Tim Burton
3375,Christopher Nolan
3376,Christopher Nolan
3377,Jon Favreau
3378,Stephen Norrington
3379,Sam Raimi
3380,Sam Raimi
3381,Richard Donner
3382,Bryan Singer
3383,Chuck Russell
3384,Robert Kirkman
3384,Frank Darabont
3384,Greg Nicotero
3385,Sam Raimi
3386,John Milius
3387,Brett Ratner
3388,Guillermo del Toro
3389,Jon Favreau
3390,David Cronenberg
3391,Gavin Hood
3392,Francis Lawrence
3393,Tim Story
3394,Frank Darabont
3395,Tim Miller
3396,Tim Burton
3397,Alex Proyas
3398,Louis Leterrier
3399,Mark Steven Johnson
3400,Joseph Kosinski
3401,Stephen Norrington
3402,Bryan Singer
3403,Kenny Ortega
3404,Michael Wadleigh
3405,Martin Scorsese
3406,Jaume Balagueró
3406,Paco Plaza
3407,Jerry Kramer
3407,Colin Chilvers
3408,Martin Scorsese
3409,Joe Berlinger
3409,Bruce Sinofsky
3410,Gavin Taylor
3411,Dean DeBlois
3412,Jon M. Chu
3413,Adrian Maben
3414,Nimród Antal
3415,François Girard
3416,Michael Lindsay-Hogg
3417,Ernesto Acher
3417,Carlos López Puccio
3417,Jorge Maronna
3418,Barbara Kopple
3419,Jonathan Demme
3420,Peter Clifton
3420,Joe Massot
3421,Albert Maysles
3421,David Maysles
3421,Charlotte Zwerin
3422,D.A. Pennebaker
3423,David Mallet
3424,Jim Jarmusch
3425,Alan Elliott
3425,Sydney Pollack
3426,Carlos López Puccio
3426,Jorge Maronna
3426,Marcos Mundstock
3427,Sam Dunn
3427,Scot McFadyen
3428,Jonathan Demme
3429,Nick Morris
3430,Carlos López Puccio
3430,Jorge Maronna
3430,Marcos Mundstock
3431,Wayne Isham
3432,Carlos López Puccio
3432,Jorge Maronna
3432,Marcos Mundstock
3433,Beth McCarthy-Miller
3434,Ernesto Acher
3434,Carlos López Puccio
3434,Jorge Maronna
3435,Sean Evans
3435,Roger Waters
3436,Vincent Scarza
3437,Carlos López Puccio
3437,Jorge Maronna
3437,Marcos Mundstock
3438,David Mallet
3439,José Luis Romano
3439,Carlos López Puccio
3439,Jorge Maronna
3440,Nick Morris
3440,Laurence Connor
3441,Mark Pellington
3441,Catherine Owens
3442,Dean Karr
3443,Michael Lindsay-Hogg
3444,Stephen Kijak
3445,Ken O'Neill
3445,Roger Waters
3446,Carlos López Puccio
3446,Jorge Maronna
3446,Marcos Mundstock
3447,Phil Joanou
3448,Doug Freel
3448,Jean Pellerin
3449,Antonio Moreno
3449,Alejandro Caballero
3450,Carlos López Puccio
3450,Jorge Maronna
3450,Marcos Mundstock
3451,Ernesto Acher
3451,Carlos López Puccio
3451,Jorge Maronna
3452,Thom Zimny
3453,Dennis Dugan
3454,Edward Zwick
3455,Hany Abu-Assad
3456,Eran Riklis
3457,Gideon Raff
3457,Gideon Raff
3458,Brad Anderson
3459,Hany Abu-Assad
3460,Hugo Blick
3461,Maysaloun Hamoud
3462,Justine Shapiro
3462,B.Z. Goldberg
3462,Carlos Bolado
3463,Amos Gitai
3464,Lior Raz
3464,Avi Issacharoff
3464,Assaf Bernstein
3465,Scandar Copti
3465,Yaron Shani
3466,Thierry Binisti
3467,Lorraine Levy
3468,Eytan Fox
3469,Anaïs Barbeau-Lavalette
3470,Emad Burnat
3470,Guy Davidi
3471,Elie Chouraqui
3472,Sylvain Estibal
3473,Samuel Maoz
3474,Eytan Fox
3475,Eran Riklis
3476,Noah Stollman 
3476,Joseph Cedar
3476,Tawfik Abu Wael
3477,Ziad Doueiri
3478,Sameh Zoabi 
3479,Michael Mayer
3480,Natalie Portman
3481,Melville Shavelson
3482,Saverio Costanzo
3483,Hernán Zin
3484,Ziad Doueiri
3485,Elia Suleiman
3486,Nina Paley
3487,Eran Riklis
3488,Dror Moreh
3489,Alberto Arce
3489,Mohammad Rujailah
3490,William A. Graham
3491,Costa-Gavras
3492,Amos Gitai
3493,Fermín Muguruza
3493,Javier Corcuera
3494,Nadav Lapid
3495,Kevin Macdonald
3496,Oliver Stone
3497,Jon Sistiaga
3498,Abdallah Omeish
3498,Sufyan Omeish
3499,Julian Schnabel
3500,Elia Suleiman
3501,Mike Gabriel
3501,Eric Goldberg
3502,Bibo Bergeron
3502,Don Paul
3503,Werner Herzog
3504,Ridley Scott
3505,Bradley Raymond
3505,Tom Ellery
3506,Israel del Santo
3507,John Glen
3508,Nicolás Acuña
3508,Alejandro Bazzano
3509,Brian Trenchard-Smith
3510,Alan Jonsson
3511,Juan de Orduña
3512,Salvador Carrasco
3513,Danièle J. Suissa
3514,Iván Sáinz-Pardo
3515,Vincent Lorant-Heilbronn
3516,Julio Coll
3517,Gabriel Retes
3518,José María Elorrieta
3519,Rubén Imaz
3519,Yulene Olaizola
3520,Juan Mora Catlett
3521,Fumio Kurokawa
3522,Jason Woliner
3523,Rob Savage
3524,Al Campbell
3524,Alice Mathias
3525,Grace Wan
3526,Doug Liman
3527,Álvaro Fernández Armero
3527,David Marqués
3528,Daniel Sánchez Arévalo
3528,Paco Plaza
3529,Rodrigo Sorogoyen
3529,Paula Ortiz
3529,Leticia Dolera
3530,Paco León
3531,Adam Mason
3532,Rodrigo Sorogoyen
3533,Trey Parker
3534,Norberto Ramos del Val
3535,Leticia Dolera
3536,Fèlix Colomer Vallès
3537,Álvaro Longoria
3537,Cecilia Gessa
3537,Álvaro Fernández Armero
3538,Steve Cutts
3539,Elena Martin
3540,Carlos Marqués-Marcet
3541,José Mota
3542,Paula Ortiz
3543,Justin Webster
3543,David Cabrera
3543,Jordi Call
3544,Ignacio Mercero
3545,Ladj Ly
3545,Paolo Sorrentino
3545,Rachel Morrison
3546,Lara Veliz
3546,Larry Balboa
3547,Fernando Colomo
3548,David Marqués
3549,Miguel Bardem
3550,Álvaro Fernández Armero
3551,Juan Diego Botto
3552,Paolo Sorrentino
3553,Andrew Kasch
3554,David Ibernia
3555,Charles Band
3556,Morgan Sackett
3557,Sébastien Le Belzic
3558,Juan Cavestany
3559,Carlos Polo
3560,Pol Mallafré
3561,Hernán Zin
3562,Blake Ridder
3563,Jonathan Glazer
3564,Rob Savage
3565,Pablo Larraín
3566,Saruhan Saral
3567,Ladj Ly
3568,Roberto Pérez Toledo
3569,Trey Parker
3570,Rachel Morrison
3571,Nacho Vigalondo
3572,Jorge Furtado
3573,Álex de la Iglesia
3574,Robert Rodriguez
3575,Tim Burton
3576,Wes Anderson
3577,Pedro Almodóvar
3578,Richard Gale
3579,Àlex Pastor
3580,John Landis
3581,David F. Sandberg
3582,Javier Fesser
3583,Rodrigo Sorogoyen
3584,James Wan
3585,Christopher Nolan
3586,Terry Jones
3587,Daniel Sánchez Arévalo
3588,Tim Miller
3589,Borja Cobeaga
3590,Alejandro Amenábar
3591,Manuela Burló Moreno
3592,Nacho Vigalondo
3593,Borja Cobeaga
3594,Álex de la Iglesia
3595,Tom Tykwer
3596,Terry Gilliam
3597,José Luis Montesinos
3598,Kurt Kuenne
3599,Nacho Vigalondo
3600,Luke Scott
3601,Nacho Vigalondo
3602,Álvaro Fernández Armero
3603,David Lynch
3604,Paul Thomas Anderson
3605,Eduardo Casanova
3606,David Lynch
3607,Jeremy Lovering
3608,Buster Keaton
3608,Edward F. Cline
3609,Teddy Newton
3610,Tim Burton
3611,Aleix Saló
3612,Peter Sohn
3613,Kunio Katô
3614,Doug Sweetland
3615,Javier Recio Gracia
3616,James Algar
3617,Enrico Casarosa
3618,Gary Rydstrom
3619,Mark Andrews
3619,Andrew Jiménez
3620,Pedro Solís García
3621,James Ford Murphy
3622,David Silverman
3623,Jérémy Clapin
3624,Burt Gillett
3625,Marv Newland
3626,John Lasseter
3627,Alberto Mielgo
3628,Domee Shi
3629,Dave Wilson
3630,Víctor Maldonado
3630,Alfredo Torres
3631,John Lasseter
3632,Brad Bird
3633,Léon Bérelle
3633,Dominique Boidin
3633,Rémi Kozyra
3634,Rodrigo Blaas
3635,William Joyce
3635,Brandon Oldenburg
3636,Walt Disney
3636,Ub Iwerks
3637,John Lasseter
3638,Víctor Maldonado
3638,Alfredo Torres
3639,Angus MacLane
3640,Robert Valley
3641,Franck Balson
3642,Oliver Thomas
3643,Pete Docter
3643,Roger Gould
3644,Saschka Unseld
3645,Owen Sullivan
3646,Wilfred Jackson
3647,Angus MacLane
3648,Javier Recio Gracia
3649,Stuart Aitken
3650,Niklas Rissler
3650,Derek Picken
3651,Martin Scorsese
3652,Alejandro Amenábar
3653,Wes Anderson
3653,Roman Coppola
3654,Alberto Rodríguez
3655,Jaume Balagueró
3656,Ridley Scott
3657,Raúl Arévalo
3658,Rodrigo Cortés
3659,Wes Anderson
3660,Guy Ritchie
3661,David Lynch
3662,Paco Plaza
3663,Paco León
3664,Wes Anderson
3665,Wong Kar-Wai
3666,Roman Polanski
3667,Spike Jonze
3668,Alejandro González Iñárritu
3669,Jaume Balagueró
3670,Anibal Gómez
3670,David Salvochea
3671,Tony Scott
3672,Daniel Sánchez Arévalo
3673,John Frankenheimer
3674,Ang Lee
3675,Pablo Berger
3676,Jérémy Clapin
3677,Kike Maíllo
3678,Paco León
3679,David Lynch
3680,John Woo
3681,Joe Carnahan
3682,Lance Acord
3683,Wong Kar-Wai
3684,Javier Ruiz Caldera
3685,Santiago Segura
3686,Makoto Shinkai
3687,Isabel Coixet
3688,Julian Frost
3689,Kike Maíllo
3690,Jean-Luc Godard
3691,Santiago A. Zannou
3692,Eduardo Casanova
3693,Josep Pujol
3693,Paco Caballero
3694,Wong Kar-Wai
3695,Álex de la Iglesia
3696,Martin Scorsese
3697,Clint Eastwood
3698,Martin Scorsese
3699,Jean-Jacques Annaud
3700,John Woo
3701,Steven Soderbergh
3702,Brian De Palma
3703,Steven Spielberg
3704,Bryan Singer
3705,Andrew Davis
3706,Paul Verhoeven
3707,Michael Mann
3708,Anthony E. Zuiker
3708,Kenneth Fink
3708,Richard J. Lewis
3709,Steven Soderbergh
3710,Nacho G. Velilla
3711,Sean Baker
3712,Jean-Pierre Dardenne
3712,Luc Dardenne
3713,David Cronenberg
3714,John Wells
3715,Gus Van Sant
3716,Tom Hanks
3717,Andrey Zvyagintsev
3718,Chloé Zhao
3719,David Serrano
3720,Paolo Virzì
3721,Juan Miguel del Castillo
3722,Max Lemcke
3723,Juana Macías
3724,Tom Tykwer
3725,Jaime Rosales
3726,Marc Crehuet
3727,Lenny Abrahamson
3727,Hettie Macdonald
3728,Isabel Coixet
3729,Peter Joseph
3730,Isaki Lacuesta
3731,Cédric Kahn
3732,Ignacio Estaregui
3733,Eduard Cortés
3734,Mar Coll
3735,Peter D. Hutchison
3735,Kelly Nyks
3735,Jared P. Scott
3736,Nacho G. Velilla
3736,Oriol Capel
3736,Antonio Sánchez
3737,Ramin Bahrani
3738,Aris Chatzistefanou
3738,Katerina Kitidi
3739,Costa-Gavras
3740,Corneliu Porumboiu
3741,Miguel Gomes
3742,Roberto Andò
3743,Demian Sabini
3744,Daniel Castro
3745,Daniel Ortiz Díaz
3745,Javier Díaz
3746,Lena Dunham
3746,Tinge Krishnan
3746,Ed Lilly
3747,Thomas Vincent
3747,Hettie Macdonald
3747,Dominik Moll
3748,Heber Cannon
3748,Mariah Moore
3748,Marston Sawyers
3749,Heber Cannon
3749,Marston Sawyers
3749,Ian Wittenber
3750,Heber Cannon
3751,Heber Cannon
3751,Mariah Moore
3751,Marston Sawyers
3752,Andrew Adamson
3752,Vicky Jenson
3753,Andrew Adamson
3753,Kelly Asbury
3753,Conrad Vernon
3754,Ben Sharpsteen
3754,Hamilton Luske
3755,M. Night Shyamalan
3756,Chris Miller
3756,Raman Hui
3757,Clyde Geronimi
3757,Hamilton Luske
3757,Wilfred Jackson
3758,Clyde Geronimi
3758,Hamilton Luske
3758,Wilfred Jackson
3759,Jim Henson
3760,Mike Mitchell
3761,Clyde Geronimi
3761,Hamilton Luske
3761,Wilfred Jackson
3762,Spike Jonze
3763,Clyde Geronimi
3764,Terry Gilliam
3765,Jennifer Kent
3766,Bill Condon
3767,Sam Raimi
3768,Ron Howard
3769,Catherine Hardwicke
3770,Kevin Lima
3771,Chris Miller
3772,Bryan Singer
3773,Tarsem Singh
3774,Kenneth Branagh
3775,Rob Marshall
3776,Chris Buck
3776,Jennifer Lee
3777,P.J. Hogan
3778,Peter Ramsey
3779,Tomm Moore
3780,James Bobin
3781,Isao Takahata
3782,Rob Letterman
3783,Ridley Scott
3784,Lilly Wachowski
3784,Lana Wachowski
3784,Hermanas Wachowski
3785,Luc Besson
3786,Alex Proyas
3787,Lilly Wachowski
3787,Lana Wachowski
3787,Hermanas Wachowski
3788,Paul Verhoeven
3789,Denis Villeneuve
3790,Terry Gilliam
3791,Marco Brambilla
3792,Jonathan Mostow
3793,John Woo
3794,Andrew R. Jones
3794,Shin'ichirō Watanabe
3794,Mahiro Maeda
3795,Rupert Sanders
3796,Steven Lisberger
3797,Danny Cannon
3798,Robert Rodriguez
3799,Roger Spottiswoode
3800,David Cronenberg
3801,Josef Rusnak
3802,Irvin Kershner
3803,Robert Longo
3804,Vincenzo Natali
3805,Iain Softley
3806,Laeta Kalogridis
3806,Uta Briesewitz
3806,Alex Graves
3807,Michael Winterbottom
3808,Fred Dekker
3809,George Lucas
3810,Brett Leonard
3811,Rintaro
3812,Terry Gilliam
3813,Albert Pyun
3814,Kenji Kamiyama 
3815,Duncan Jones
3816,Ryutaro Nakamura
3817,Hiroshi Fukutomi
3818,Geoff Murphy
3819,Christian Duguay
3820,Naoyoshi Shiotani
3821,Mamoru Oshii
3822,Mamoru Oshii
3823,Shin'ichirō Watanabe
3824,Andrew R. Jones
3825,Joel Schumacher
3826,Joel Schumacher
3827,Bryan Singer
3828,Pitof
3829,David Ayer
3830,Zack Snyder
3831,Patty Jenkins
3832,Martin Campbell
3833,Robert Schwentke
3834,Joss Whedon
3834,Zack Snyder
3835,James Wan
3836,Bruce W. Timm
3836,Eric Radomski
3836,Kevin Altieri
3837,Richard Lester
3838,David F. Sandberg
3839,Frank Miller
3840,Deborah Joy LeVine
3840,Joe Shuster
3840,Jerry Siegel
3841,Richard Lester
3842,Greg Berlanti
3842,Marc Guggenheim
3842,Andrew Kreisberg
3843,Cathy Yan
3844,Chris McKay
3845,Damon Lindelof
3845,Steph Green
3845,Nicole Kassell
3846,Bruno Heller
3846,Danny Cannon
3846,T.J. Scott
3847,Zack Snyder
3848,Dean Parisot
3849,Patty Jenkins
3850,Bob Kane
3850,Oscar Rudolph
3850,James B. Clark
3851,Sidney J. Furie
3852,Jimmy Hayward
3853,Brandon Vietti
3854,Sylvain White
3855,Greg Berlanti
3855,Geoff Johns
3855,Andrew Kreisberg
3856,Eric Radomski
3856,Bruce W. Timm
3857,Jeannot Szwarc
3858,Sam Liu
3859,Leslie H. Martinson
3860,Antoni D'Ocón
3861,Louie Psihoyos
3862,Alan Shapiro
3863,Matthew Nastuk
3864,Charles Martin Smith
3865,Ricou Browning
3865,Stanley Z. Cherry
3865,Joseph Gannon
3866,James B. Clark
3867,Michael Nankin
3867,Ernie Wallengren
3867,Reuben Leder
3868,George T. Miller
3869,Sid Bennett
3870,Charles Martin Smith
3871,Leon Benson
3872,Mike Nichols
3873,Eduardo Schuldt
3874,Keith Scholey
3874,Alastair Fothergill
3875,Jean-Jacques Mantello
3876,Michael D. Sellers
3877,Conrad Helten
3878,Bruno Mattei
3879,Ingrid Kvale
3879,Mark Brownlow
3879,Anuschka Schofield
3880,Hiroyoshi Mitsunobu
3881,Darren Aronofsky
3882,John Huston
3883,Gurinder Chadha
3884,Oliver Stone
3885,Roberto Santiago
3886,Boaz Yakin
3887,Bennett Miller
3888,Peter Segal
3889,Robert Redford
3890,Menahem Golan
3891,Peter Landesman
3892,Woody Allen
3893,Brett Ratner
3894,Ang Lee
3895,John Hughes
3896,Stefan Ruzowitzky
3897,Peter Hedges 
3898,Jodie Foster
3899,Eli Roth
3900,Trey Edward Shults
3901,Patrick Lussier
3902,Gurinder Chadha
3903,Todd Holland
3904,Steve Rash
3905,Bart Freundlich
3906,Bill Melendez
3906,Phil Roman
3907,Gary Winick
3908,Emilio Estévez
3909,Tex Avery
3910,Jordan Downey
3911,Ike Barinholtz
3912,Lady Gaga
3913,Brad F. Grinter
3913,Steve Hawkes
3914,Phil Roman
3915,Rob Oliver
3916,Marcelo Piñeyro
3917,Luis Puenzo
3918,Héctor Olivera
3919,Marco Bechis
3920,Sebastián Borensztein
3921,Israel Adrián Caetano
3922,Benjamín Ávila
3923,Benjamín Naishtat
3924,Christopher Hampton
3925,Julia Solomonoff
3926,Diego Lerman
3927,Fernando E. Solanas
3928,Gastón Biraben
3929,Andrea Testa
3929,Francisco Márquez
3930,Nicolás Gil Lavedra
3931,Fernando E. Solanas
3932,Diego Corsini
3933,Sabrina Farji
3934,Darío Stegmayer
3935,Gonzalo Bonadeo
3935,Diego Guebel
3935,Mario Pergolini
3936,Fernando Spiner
3937,Santiago Bou Grasso
3938,Miguel Pérez
3939,Jeanine Meerapfel
3940,Miguel Colom
3941,Paula Markovitch
3942,Leonardo Bechini
3943,Mariana Arruti
3944,Eduardo Calcagno
3945,Marcos Zurinaga
3946,Dady Brieva
3946,Gerardo Vallina
3947,Juan Carlos Desanzo
3948,Marie-Monique Robin
3949,Daniel Lovecchio
3950,Jorge Bechara
3950,Daniel Galimberti
3951,Benjamín Ávila
3952,Daniel Bustamante
3953,Carlos Echeverría
3954,Marcelo Brigante
3955,Rafael Filippelli
3955,Emilio Alfaro
3956,Fredy Torres
3957,Lita Stantic
3958,Pablo Fisherman
3959,Gonzalo Suárez
3960,Susana Blaustein Muñoz
3960,Lourdes Portillo
3961,Stefano Incerti
3962,Juan Baldana
3963,Albertina Carri
3964,Natalia Bruschtein
3965,Costa-Gavras
3966,Pablo Larraín
3967,Andrés Wood
3968,Florian Gallenberger
3969,Patricio Guzmán
3970,Patricio Guzmán
3971,Alex Bowen
3972,Patricio Guzmán
3973,Patricio Guzmán
3974,Betty Kaplan
3975,Patricio Guzmán
3976,Patricio Guzmán
3977,Pablo Larraín
3978,Pablo Larraín
3979,Andrés Wood
3980,Ricardo Larraín
3981,Marcela Said
3982,Bent-Jorgen Perlmutt
3983,Miguel Littin
3984,Miguel Littin
3985,Sebastián Moreno
3986,Patricio Guzmán
3987,Fernando Guzzoni
3988,Nanni Moretti
3989,Boris Quercia
3990,Carola Fuentes
3990,Rafael Valdeavellano
3991,Åsa Faringer
3991,Ulf Hultberg
3992,Marialy Rivas
3993,Mika Kurvinen
3993,Alicia Scherson
3994,Rodrigo Sepúlveda
3995,Marcia Tambutti Allende
3996,Carmen Castillo
3997,Ignacio Agüero
3998,Juan Ignacio Sabatini
3999,Santiago Álvarez
4000,Helvio Soto
4001,Lissette Orozco
4002,Marcela Said
4003,Raoul Ruiz
4004,Marcela Said
4004,Jean de Certeau
4005,Nicolás Acuña
4005,Juan Ignacio Sabatini
4006,Carmen Luz Parot
4007,Diego Marín Verdugo
4008,Esteban Larraín
4009,Carmen Castillo
4009,Guy Girard
4010,Miguel Littin
4011,Patricio Henriquez
4012,Luis Llosa
4013,Mariano Barroso
4014,Juan Delancer
4015,Álvaro Brechner
4016,Costa-Gavras
4017,Ana Díez
4018,Manane Rodríguez
4019,Federico Veiroj
4020,Enrique Buchichio
4021,Beatriz Flores Silva
4022,Steven Spielberg
4023,Steven Spielberg
4024,William Hanna
4024,Joseph Barbera
4024,Charles A. Nichols
4025,Don Bluth
4026,Joe Johnston
4027,J.A. Bayona
4028,Tom Trbovich
4028,Bruce Bilson
4028,Mark Brull
4029,Brian Levant
4030,Peter Sohn
4031,David Sandberg
4032,Annabel Jankel
4032,Rocky Morton
4033,Eric Brevig
4034,Eric Leighton
4034,Ralph Zondag
4035,Brian Levant
4036,Jim Reardon
4037,Kelly Marcel 
4037,Craig Silverstein
4037,Jon Cassar
4038,Tim Haines
4038,Jasper James
4039,Simon Wells
4039,Phil Nibbelink
4039,Dick Zondag
4040,Roy Allen Smith
4041,Brad Silberling
4042,Steve Purcell
4043,Don Chaffey
4044,Roy Allen Smith
4045,Tom Burton
4046,Jonathan R. Betuel
4047,Lee Gunther
4047,Michael Wahl
4047,Stephan Martinière
4048,Barry Cook
4048,Neil Nightingale
4049,Charles Grosvenor
4050,Roy Allen Smith
4051,Genndy Tartakovsky
4052,Sid Bennett
4053,Tim Haines
4053,Adrian Hodges
4054,Stuart Orme
4055,Charles Grosvenor
4056,Val Guest
4057,Harry O. Hoyt
4058,Charles Grosvenor
4059,George T. Miller
4060,Winsor McCay
4061,Marco Brambilla
4062,Charles Grosvenor
4063,Colin Budds
4063,Catherine Millar
4063,Michael Offer
4064,Eugène Lourié
4065,Jim Rowley
4065,Fred Holmes
4065,Steve Feldman
4066,Jane Campion
4067,Lars von Trier
4068,Daniel Sánchez Arévalo
4069,Jessie Nelson
4070,Michael Haneke
4071,Guillem Morales
4072,Takeshi Kitano
4073,Martin Brest
4074,Fede Álvarez
4075,Antonio Mercero
4076,Lars von Trier
4077,Fernando Meirelles
4078,Lasse Hallström
4079,Julian Schnabel
4080,Álex de la Iglesia
4081,Bahman Ghobadi
4082,Dalton Trumbo
4083,Robert Aldrich
4084,Joel Coen
4084,Ethan Coen
4085,Jacques Audiard
4086,Jim Sheridan
4087,Julie Taymor
4088,Arthur Hiller
4089,Peter Farrelly
4089,Bobby Farrelly
4090,Thea Sharrock
4091,Ben Lewin
4092,Gary Fleder
4093,Eric Lartigau
4094,Darius Marder
4095,Mike Flanagan
4096,Peter Yates
4097,Joaquín Oristrell
4098,Arthur Penn
4099,Randa Haines
4100,Ken Russell
4101,Stephen Herek
4102,Shona Auerbach
4103,Michael Dowse
4104,Jacques Audiard
4105,Todd Haynes
4106,Alfonso Cortés-Cavanillas
4107,Jean-Pierre Améris
4108,Jean Negulesco
4109,Takeshi Kitano
4110,Richard Brooks
4111,Jamie Babbit
4112,Steven Sawalich
4113,Werner Herzog
4114,Lizzy Weiss
4114,Steve Miner
4114,Ron Lagomarsino
4115,Alexander Mackendrick
4116,Roberto Pérez Toledo
4117,Caroline Link
4118,Roberto Pérez Toledo
4119,Robert Ellis Miller
4120,Miguel Ángel Tobías
4121,Fernando Bonelli
4122,Rob Savage
4123,Richard Rush
4124,Rodolfo Hoppe
4124,Rolo Pereyra
4125,Cheng Fen-fen
4126,Humberto Hinojosa Ozcariz
4127,Chris Overton
4128,Henry Mason
4129,Ursula Macfarlane
4129,Damon Thomas
4129,Francesca Kemp
4130,Jason Marino
4130,Craig Kitzmann
4131,Miroslav Slaboshpitsky
4132,Paolo Cavara
4133,Ilksen Basarir
4134,William Berke
4135,Sidney J. Furie
4136,Nicolas Philibert
4137,Alessandro Comodin
4138,Itay Tal
4139,Kenneth Muller
4140,Oxide Pang
4140,Danny Pang
4141,Terence Young
4142,Bruce Robinson
4143,Delmer Daves
4144,Irwin Winkler
4145,Majid Majidi
4146,Dino Risi
4147,Joseph Ruben
4148,Daniel Ribeiro
4149,Eskil Vogt
4150,Phillip Noyce
4151,Yôji Yamada
4152,Dario Argento
4153,James Ivory
4154,Michael Apted
4155,Anthony Byrne
4156,Jean Renoir
4157,Naomi Kawase
4158,Richard Fleischer
4159,Steven Knight
4159,Francis Lawrence
4159,Anders Engström
4160,Daniel Ribeiro
4161,James Keach
4162,Marc Rothemund
4163,Song Il-gon
4164,Klaus Härö
4165,Steve Sekely
